id,name,ima_formula,groupid,entrytype_text,colour,hmin,hmax,lustre,csystem,shortcode_ima,url
2495,Manganohörnesite,Mn<sup>2+</sup><sub>3</sub>(AsO<sub>4</sub>)<sub>2</sub> &middot; 8H<sub>2</sub>O,29342,mineral,White to colorless,1.0,1.0,,Monoclinic,Mhns,https://www.mindat.org/min-2495.html
2497,Magnesiochloritoid,MgAl<sub>2</sub>O(SiO<sub>4</sub>)(OH)<sub>2</sub>,33172,mineral,"Colourless in thin section, pale blue-green in smaller crystals and dark blue in larger crystals",6.5,6.5,,Monoclinic,Mcld,https://www.mindat.org/min-2497.html
2498,Magnesiohulsite,Mg<sub>2</sub>Fe<sup>3+</sup>O<sub>2</sub>(BO<sub>3</sub>),41588,mineral,"Black, bluish-grey, greyish white in reflect light.",6.0,6.0,,Monoclinic,Mhul,https://www.mindat.org/min-2498.html
2499,Magnesiochlorophoenicite,"Mg<sub>3</sub>Zn<sub>2</sub>(AsO<sub>4</sub>)(OH,O)<sub>6</sub>",53332,mineral,"Colorless, white, pale yellow; colorless in transmitted light.",3.0,3.5,,Monoclinic,Mcpo,https://www.mindat.org/min-2499.html
2500,Magnesiocarpholite,MgAl<sub>2</sub>Si<sub>2</sub>O<sub>6</sub>(OH)<sub>4</sub>,30575,mineral, Light green to grayish,5.0,5.5,,Orthorhombic,Mcar,https://www.mindat.org/min-2500.html
2501,Magnesioferrite,MgFe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,52933,mineral,"Black, grey in reflected light.",5.5,6.5,"Metallic, Sub-Metallic",Isometric,Mfr,https://www.mindat.org/min-2501.html
2502,Axinite-(Mn),Ca<sub>4</sub>Mn<sup>2+</sup><sub>2</sub>Al<sub>4</sub>[B<sub>2</sub>Si<sub>8</sub>O<sub>30</sub>](OH)<sub>2</sub>,29239,mineral,"Brown, golden-yellow",6.5,7.0,,Triclinic,Ax-Mn,https://www.mindat.org/min-2502.html
2503,Manganosite,MnO,29322,mineral,"Emerald-green, darkening on exposure to black",5.5,5.5,Vitreous,Isometric,Mng,https://www.mindat.org/min-2503.html
2505,Macaulayite,Fe<sup>3+</sup><sub>24</sub>Si<sub>4</sub>O<sub>43</sub>(OH)<sub>2</sub>,0,mineral,Red,0.0,0.0,Earthy,Monoclinic,Mcy,https://www.mindat.org/min-2505.html
2506,Macdonaldite,BaCa<sub>4</sub>Si<sub>16</sub>O<sub>36</sub>(OH)<sub>2</sub> &middot; 10H<sub>2</sub>O,0,mineral,"White, colourless",3.5,4.0,"Satiny, Vitreous",Orthorhombic,Mcd,https://www.mindat.org/min-2506.html
2507,Macedonite,PbTiO<sub>3</sub>,50237,mineral,Black with weak brownish tint; brownish yellow with greenish tint in thin section,5.5,6.0,Vitreous,Tetragonal,Mce,https://www.mindat.org/min-2507.html
2508,Macfallite,Ca<sub>2</sub>Mn<sup>3+</sup><sub>3</sub>(SiO<sub>4</sub>)(Si<sub>2</sub>O<sub>7</sub>)(OH)<sub>3</sub>,0,mineral,"Reddish-brown, maroon, dull pink",5.0,5.0,"Silky, Sub-adamantine",Monoclinic,Mcf,https://www.mindat.org/min-2508.html
2510,Machatschkiite,Ca<sub>6</sub>(AsO<sub>4</sub>)(AsO<sub>3</sub>OH)<sub>3</sub>(PO<sub>4</sub>) &middot; 15H<sub>2</sub>O,0,mineral,Colorless,2.0,3.0,,Trigonal,Mct,https://www.mindat.org/min-2510.html
2511,Mackayite,Fe<sup>3+</sup>Te<sup>4+</sup><sub>2</sub>O<sub>5</sub>(OH),0,mineral,"Pale bottle-green, olive green, brownish green, greenish black; greenish yellow to yellowish green in transmitted light.",4.5,4.5,,Tetragonal,Mky,https://www.mindat.org/min-2511.html
2512,Mackinawite,FeS,0,mineral,Bronzy,2.5,2.5,,Tetragonal,Mkw,https://www.mindat.org/min-2512.html
2513,Macphersonite,Pb<sub>4</sub>(SO<sub>4</sub>)(CO<sub>3</sub>)<sub>2</sub>(OH)<sub>2</sub>,0,mineral,"Colorless, white, very pale amber",2.5,3.0,,Orthorhombic,Mps,https://www.mindat.org/min-2513.html
2514,Macquartite,Cu<sub>2</sub>Pb<sub>7</sub>(CrO<sub>4</sub>)<sub>4</sub>(SiO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub>,0,mineral,Orange cadmium,3.5,3.5,,Monoclinic,Mcq,https://www.mindat.org/min-2514.html
2517,Madocite,"Pb<sub>19</sub>(Sb,As)<sub>16</sub>S<sub>43</sub>",0,mineral,Grey-black,3.0,3.0,,Orthorhombic,Mdc,https://www.mindat.org/min-2517.html
2518,Magnesio-riebeckite,&#9723;Na<sub>2</sub>(Mg<sub>3</sub>Fe<sup>3+</sup><sub>2</sub>)Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>,8698,mineral,Light blue to blue-black.,5.0,5.5,Vitreous,Monoclinic,Mrbk,https://www.mindat.org/min-2518.html
2519,Manganite,Mn<sup>3+</sup>O(OH),0,mineral,"Gray-black, black",4.0,4.0,,Monoclinic,Mnn,https://www.mindat.org/min-2519.html
2520,Columbite-(Mn),Mn<sup>2+</sup>Nb<sub>2</sub>O<sub>6</sub>,41586,mineral,"Black to brownish black, dark red-brown; reddish brown in transmitted light",6.0,6.0,,Orthorhombic,Clb-Mn,https://www.mindat.org/min-2520.html
2521,Magnesioaubertite,MgAl(SO<sub>4</sub>)<sub>2</sub>Cl &middot; 14H<sub>2</sub>O,42722,mineral,Sky blue,2.0,3.0,,Triclinic,Maub,https://www.mindat.org/min-2521.html
2522,Tantalite-(Mn),Mn<sup>2+</sup>Ta<sub>2</sub>O<sub>6</sub>,41586,mineral,"Pink to nearly colourless, reddish brown to black",6.0,6.0,,Orthorhombic,Ttl-Mn,https://www.mindat.org/min-2522.html
2523,Tapiolite-(Mn),Mn<sup>2+</sup>Ta<sub>2</sub>O<sub>6</sub>,29336,mineral,Dark brown,6.0,6.5,,Tetragonal,Tap-Mn,https://www.mindat.org/min-2523.html
2524,Magnesio-hornblende,&#9723;Ca<sub>2</sub>(Mg<sub>4</sub>Al)(Si<sub>7</sub>Al)O<sub>22</sub>(OH)<sub>2</sub>,8789,mineral,"Medium green to dark green to green-black to black, brown",5.0,6.0,Vitreous,Monoclinic,Mhbl,https://www.mindat.org/min-2524.html
2528,Manganostibite,Mn<sup>2+</sup><sub>7</sub>Sb<sup>5+</sup>As<sup>5+</sup>O<sub>12</sub>,0,mineral,Black; dark reddish brown in transmitted light,0.0,0.0,,Orthorhombic,Mnsb,https://www.mindat.org/min-2528.html
2529,Manganotychite,Na<sub>6</sub>Mn<sup>2+</sup><sub>2</sub>(CO<sub>3</sub>)<sub>4</sub>(SO<sub>4</sub>),43702,mineral,Pale pink ,4.0,4.0,,Isometric,Mtyc,https://www.mindat.org/min-2529.html
2530,Magadiite,Na<sub>2</sub>Si<sub>14</sub>O<sub>28</sub>(OH)<sub>2</sub> &middot; 8H<sub>2</sub>O,0,mineral,White,2.0,2.0,,Orthorhombic,Mgd,https://www.mindat.org/min-2530.html
2531,Magbasite,KBaFe<sup>3+</sup>Mg<sub>7</sub>Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>F<sub>6</sub>,0,mineral,Colorless to pinkish violet,5.0,5.0,,Orthorhombic,Mgb,https://www.mindat.org/min-2531.html
2532,Maghagendorfite,Na<sub>2</sub>MgFe<sup>2+</sup>Fe<sup>3+</sup>(PO<sub>4</sub>)<sub>3</sub>,29266,mineral,greenish black,4.5,4.5,,Monoclinic,Mhag,https://www.mindat.org/min-2532.html
2533,Maghemite,(Fe<sup>3+</sup><sub>0.67</sub>&#9723;<sub>0.33</sub>)Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,52933,mineral,"Brown, brick-red",6.0,6.0,,Isometric,Mgh,https://www.mindat.org/min-2533.html
2537,Magnesio-arfvedsonite,NaNa<sub>2</sub>(Mg<sub>4</sub>Fe<sup>3+</sup>)Si<sub>8</sub>O<sub>22</sub>(OH)<sub>2</sub>,8603,mineral,"Bluish-black to black, purple",5.0,6.0,Vitreous,Monoclinic,Marf,https://www.mindat.org/min-2537.html
2538,Magnetite,Fe<sup>2+</sup>Fe<sup>3+</sup><sub>2</sub>O<sub>4</sub>,52933,mineral,Greyish black or iron black,5.5,6.5,Metallic,Isometric,Mag,https://www.mindat.org/min-2538.html
2539,Magnetoplumbite,PbFe<sup>3+</sup><sub>12</sub>O<sub>19</sub>,55418,mineral,Grey-black,6.0,6.0,,Hexagonal,Mpl,https://www.mindat.org/min-2539.html
2541,Columbite-(Mg),MgNb<sub>2</sub>O<sub>6</sub>,41586,mineral,Black to brownish-black,6.5,6.5,Sub-metallic,Orthorhombic,Clb-Mg,https://www.mindat.org/min-2541.html
2542,Magnolite,Hg<sup>1+</sup><sub>2</sub>(Te<sup>4+</sup>O<sub>3</sub>),0,mineral,"Colorless, creamy white; also pale yellow green (Mountain Lion Mine).",0.0,0.0,"Silky, Adamantine",Orthorhombic,Mno,https://www.mindat.org/min-2542.html
2543,Magnussonite,"Mn<sup>2+</sup><sub>10</sub>As<sup>3+</sup><sub>6</sub>O<sub>18</sub>(OH,Cl)<sub>2</sub>",0,mineral,"Emerald- or grass-green; bluish green; pale green, olive-green. greenish-tan",3.5,4.0,,Isometric,Mnu,https://www.mindat.org/min-2543.html
2544,Malhmoodite,Fe<sup>2+</sup>Zr(PO<sub>4</sub>)<sub>2</sub> &middot; 4H<sub>2</sub>O,55995,mineral,Creamy-white,3.0,3.0,,Monoclinic,Mmo,https://www.mindat.org/min-2544.html
2545,Majakite,PdNiAs,0,mineral,"Grayish white, but lilac-gray when intergrown with native silver, and distinctly rosy with a soft lilac tint with polarite, and grayish-white with a greenish tint with stannopalladinite",6.0,6.0,,Hexagonal,Mjk,https://www.mindat.org/min-2545.html
2546,Majorite,Mg<sub>3</sub>(MgSi)(SiO<sub>4</sub>)<sub>3</sub>,10272,mineral,"Purple, pale yellowish brown",7.0,7.5,,Isometric,Maj,https://www.mindat.org/min-2546.html
2547,Makarochkinite,Ca<sub>4</sub>[Fe<sup>2+</sup><sub>8</sub>Fe<sup>3+</sup><sub>2</sub>Ti<sub>2</sub>]O<sub>4</sub>[Si<sub>8</sub>Be<sub>2</sub>Al<sub>2</sub>O<sub>36</sub>],40090,mineral,black,5.5,6.0,,Triclinic,Mkr,https://www.mindat.org/min-2547.html
2548,Makatite,Na<sub>2</sub>Si<sub>4</sub>O<sub>8</sub>(OH)<sub>2</sub> &middot; 4H<sub>2</sub>O,0,mineral,White,0.0,0.0,,Monoclinic,Mkt,https://www.mindat.org/min-2548.html
2549,Makovickyite,Cu<sub>1.12</sub>Ag<sub>0.81</sub>Pb<sub>0.27</sub>Bi<sub>5.35</sub>S<sub>9</sub>,39446,mineral,Grey,3.5,3.5,Metallic,Monoclinic,Mvk,https://www.mindat.org/min-2549.html
2550,Malachite,Cu<sub>2</sub>(CO<sub>3</sub>)(OH)<sub>2</sub>,29327,mineral,"Bright green, with crystals deeper shades of green, even very dark to nearly black; green to yellowish green in transmitted light.",3.5,4.0,,Monoclinic,Mlc,https://www.mindat.org/min-2550.html
2551,Malanite,Cu<sup>1+</sup>(Ir<sup>3+</sup>Pt<sup>4+</sup>)S<sub>4</sub>,52869,mineral,Steel grey,5.0,5.0,Metallic,Isometric,Mla,https://www.mindat.org/min-2551.html
2552,Malayaite,CaSnO(SiO<sub>4</sub>),39493,mineral,"Pale creamy-yellow, deep orange-yellow, white, colorless",3.5,4.0,,Monoclinic,Mly,https://www.mindat.org/min-2552.html
2553,Maldonite,Au<sub>2</sub>Bi,32720,mineral,silver white with pink tint,1.5,2.0,,Isometric,Mdo,https://www.mindat.org/min-2553.html
2554,Malladrite,Na<sub>2</sub>SiF<sub>6</sub>,0,mineral,"Pale rose, colorless, white",3.0,3.0,,Trigonal,Mld,https://www.mindat.org/min-2554.html
2555,Mallardite,Mn(SO<sub>4</sub>) &middot; 7H<sub>2</sub>O,29309,mineral,Light rose pink; colourless in transmitted light.,2.0,2.0,,Monoclinic,Mal,https://www.mindat.org/min-2555.html
2556,Mammothite,Pb<sub>6</sub>Cu<sub>4</sub>AlSb<sup>5+</sup>O<sub>2</sub>(SO<sub>4</sub>)<sub>2</sub>Cl<sub>4</sub>(OH)<sub>16</sub>,0,mineral,"Cerulean blue, blue-green, pale blue",3.0,3.0,,Monoclinic,Mm,https://www.mindat.org/min-2556.html
2558,Manaksite,KNaMn<sup>2+</sup>Si<sub>4</sub>O<sub>10</sub>,46027,mineral,"Colourless, cream, light rose",5.0,5.0,,Triclinic,Mnk,https://www.mindat.org/min-2558.html
2559,Manandonite,Li<sub>2</sub>Al<sub>4</sub>(Si<sub>2</sub>AlB)O<sub>10</sub>(OH)<sub>8</sub>,11136,mineral,Crystals - white; globules - dull yellow,2.5,3.5,,Orthorhombic,Mnd,https://www.mindat.org/min-2559.html
2561,Mandarinoite,Fe<sup>3+</sup><sub>2</sub>(Se<sup>4+</sup>O<sub>3</sub>)<sub>3</sub> &middot; 6H<sub>2</sub>O,0,mineral,Pale yellow green,2.5,2.5,"Vitreous, greasy",Monoclinic,Mda,https://www.mindat.org/min-2561.html
2564,Manganoneptunite,KNa<sub>2</sub>LiMn<sup>2+</sup><sub>2</sub>Ti<sub>2</sub>Si<sub>8</sub>O<sub>24</sub>,39911,mineral,Red,5.0,6.0,Vitreous,Monoclinic,Mnnpt,https://www.mindat.org/min-2564.html
2566,Manjiroite,Na(Mn<sup>4+</sup><sub>7</sub>Mn<sup>3+</sup>)O<sub>16</sub>,29285,mineral,Dark brownish-gray,3.0,3.5,Dull,Tetragonal,Mji,https://www.mindat.org/min-2566.html
2567,Mannardite,Ba(Ti<sub>6</sub>V<sup>3+</sup><sub>2</sub>)O<sub>16</sub>,43553,mineral,Jet black,7.0,7.0,,Tetragonal,Man,https://www.mindat.org/min-2567.html
2568,Mansfieldite,Al(AsO<sub>4</sub>) &middot; 2H<sub>2</sub>O,29341,mineral,"White, light gray; colourless in transmitted light.",3.5,4.0,,Orthorhombic,Mfd,https://www.mindat.org/min-2568.html
2569,Mantienneite,KMg<sub>2</sub>Al<sub>2</sub>Ti(PO<sub>4</sub>)<sub>4</sub>(OH)<sub>3</sub> &middot; 15H<sub>2</sub>O,470826,mineral,Caramel brown to brownish honey brown,2.0,3.0,,Orthorhombic,Mtin,https://www.mindat.org/min-2569.html
2570,Mapimite,Zn<sub>2</sub>Fe<sup>3+</sup><sub>3</sub>(AsO<sub>4</sub>)<sub>3</sub>(OH)<sub>4</sub> &middot; 10H<sub>2</sub>O,0,mineral,"Blue, blue-green, green",3.0,3.0,,Monoclinic,Mpm,https://www.mindat.org/min-2570.html
2571,Marcasite,FeS<sub>2</sub>,29308,mineral,"Pale brass-yellow, tin-white on fresh exposures.",6.0,6.5,Metallic,Orthorhombic,Mrc,https://www.mindat.org/min-2571.html
2572,Margaritasite,Cs<sub>2</sub>(UO<sub>2</sub>)<sub>2</sub>(VO<sub>4</sub>)<sub>2</sub> &middot; H<sub>2</sub>O,32551,mineral,Yellow,0.0,0.0,,Monoclinic,Mgt,https://www.mindat.org/min-2572.html
2573,Margarite,CaAl<sub>2</sub>Si<sub>2</sub>Al<sub>2</sub>O<sub>10</sub>(OH)<sub>2</sub>,43757,mineral,"Grayish, pale pink, yellow, green.  Colorless in thin section.",3.5,4.5,,Monoclinic,Mrg,https://www.mindat.org/min-2573.html
2574,Margarosanite,Ca<sub>2</sub>PbSi<sub>3</sub>O<sub>9</sub>,55046,mineral,"Colorless, white, grayish-white (due to included native lead)",2.5,3.0,,Triclinic,Mga,https://www.mindat.org/min-2574.html
2575,Marialite,Na<sub>4</sub>Al<sub>3</sub>Si<sub>9</sub>O<sub>24</sub>Cl,29331,mineral,"Colourless, white, bluish, brownish, yellowish, violet, greenish",5.5,6.0,,Tetragonal,Mar,https://www.mindat.org/min-2575.html
2576,Marićite,NaFe<sup>2+</sup>(PO<sub>4</sub>),0,mineral,"Dark gray, Brown to pale brown, nearly colorless",4.0,4.0,,Orthorhombic,Mrć,https://www.mindat.org/min-2576.html
2577,Maricopaite,"Ca<sub>2</sub>Pb<sub>7</sub>(Si<sub>36</sub>Al<sub>12</sub>)O<sub>99</sub> &middot; n(H<sub>2</sub>O,OH)",4395,mineral,"White, colorless",1.0,1.5,,Orthorhombic,Mrp,https://www.mindat.org/min-2577.html
2578,Marokite,CaMn<sup>3+</sup><sub>2</sub>O<sub>4</sub>,54112,mineral,Black,6.5,6.5,,Orthorhombic,Mro,https://www.mindat.org/min-2578.html
2579,Marrite,AgPbAsS<sub>3</sub>,46665,mineral,"Lead-gray, steel-gray; often iridescent due to tarnish",3.0,3.0,,Monoclinic,Mrr,https://www.mindat.org/min-2579.html
2580,Marshite,CuI,40246,mineral,"Colorless to pale yellow when fresh, turns pink to dark brownish-red.",2.5,2.5,Adamantine,Isometric,Msh,https://www.mindat.org/min-2580.html
2581,Marsturite,NaCaMn<sup>2+</sup><sub>3</sub>Si<sub>5</sub>O<sub>14</sub>(OH),0,mineral,"Tan, white to very light pink",6.0,6.0,,Triclinic,Msr,https://www.mindat.org/min-2581.html
2582,Marthozite,Cu<sup>2+</sup>(UO<sub>2</sub>)<sub>3</sub>(Se<sup>4+</sup>O<sub>3</sub>)<sub>2</sub>O<sub>2</sub> &middot; 8H<sub>2</sub>O,0,mineral,Yellowish-green to greenish-brown,0.0,0.0,,Orthorhombic,Mhz,https://www.mindat.org/min-2582.html
2584,Mascagnite,(NH<sub>4</sub>)<sub>2</sub>(SO<sub>4</sub>),0,mineral,"Colourless, grey, yellowish-grey, yellow; colourless in transmitted light",2.0,2.5,"Vitreous, dull",Orthorhombic,Msc,https://www.mindat.org/min-2584.html
2585,Maslovite,PtBiTe,29282,mineral,,4.5,5.0,,Isometric,Mlo,https://www.mindat.org/min-2585.html
2587,Massicot,PbO,0,mineral,"Sulphur- to orpiment-yellow, sometimes with a reddish tint; grey-yellow. Nearly colourless to pale yellow in transmitted light.",2.0,2.0,,Orthorhombic,Msi,https://www.mindat.org/min-2587.html
2588,Masutomilite,"KLiAlMn<sup>2+</sup>(Si<sub>3</sub>Al)O<sub>10</sub>(F,OH)<sub>2</sub>",53393,mineral,Pale purplish-pink,2.5,2.5,,Monoclinic,Msu,https://www.mindat.org/min-2588.html
2589,Masuyite,Pb(UO<sub>2</sub>)<sub>3</sub>O<sub>3</sub>(OH)<sub>2</sub> &middot; 3H<sub>2</sub>O,0,mineral,"Red-orange, orange, brownish orange.",0.0,0.0,,Orthorhombic,Msy,https://www.mindat.org/min-2589.html
2590,Mathewrogersite,"Pb<sub>7</sub>FeAl<sub>3</sub>GeSi<sub>12</sub>O<sub>36</sub>(OH,H<sub>2</sub>O)<sub>6</sub>",0,mineral,"Colorless, white, or pale greenish yellow",2.0,2.0,,Trigonal,Mwg,https://www.mindat.org/min-2590.html
2591,Mathiasite,"(Mg,Cr,Fe,Ca,K)<sub>2</sub>(Ti,Zr,Cr,Fe)<sub>5</sub>O<sub>12</sub>",29190,mineral,Black,7.5,7.5,,Trigonal,Mts,https://www.mindat.org/min-2591.html
2592,Matildite,AgBiS<sub>2</sub>,36013,mineral,Iron-black to gray,2.5,2.5,,Trigonal,Mtd,https://www.mindat.org/min-2592.html
2593,Matlockite,PbClF,32146,mineral,"Colourless, light yellow to light golden-yellow, greenish",2.5,3.0,,Tetragonal,Mtl,https://www.mindat.org/min-2593.html
2595,Mattagamite,CoTe<sub>2</sub>,29308,mineral,Violet,5.5,5.5,,Orthorhombic,Mtg,https://www.mindat.org/min-2595.html
2596,Matteuccite,NaH(SO<sub>4</sub>) &middot; H<sub>2</sub>O,0,mineral,colorless,0.0,0.0,,Monoclinic,Mtt,https://www.mindat.org/min-2596.html
2597,Mattheddleite,Pb<sub>5</sub>(SiO<sub>4</sub>)<sub>1.5</sub>(SO<sub>4</sub>)<sub>1.5</sub>Cl,42673,mineral,Creamy white to pinkish,3.5,4.5,,Hexagonal,Mhd,https://www.mindat.org/min-2597.html
2598,Matulaite,Fe<sup>3+</sup>Al<sub>7</sub>(PO<sub>4</sub>)<sub>4</sub>(PO<sub>3</sub>OH)<sub>2</sub>(OH)<sub>8</sub>(H<sub>2</sub>O)<sub>8</sub> &middot; 8H<sub>2</sub>O,0,mineral,"Colorless, white, grayish white",1.5,1.5,,Monoclinic,Mat,https://www.mindat.org/min-2598.html
2599,Maucherite,Ni<sub>11</sub>As<sub>8</sub>,0,mineral,"Reddish silver-white, turning darker reddish grey on exposure to air",5.0,5.0,,Tetragonal,Muc,https://www.mindat.org/min-2599.html
2603,Mawbyite,PbFe<sup>3+</sup><sub>2</sub>(AsO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub>,9265,mineral,"Orange-brown, red-brown; rarely green",4.0,4.0,,Monoclinic,Mby,https://www.mindat.org/min-2603.html
2604,Mawsonite,Cu<sub>6</sub>Fe<sub>2</sub>SnS<sub>8</sub>,0,mineral,Brownish orange,3.5,4.0,,Tetragonal,Maw,https://www.mindat.org/min-2604.html
2605,Maxwellite,NaFe<sup>3+</sup>(AsO<sub>4</sub>)F,39494,mineral,Red,5.0,5.5,,Monoclinic,Max,https://www.mindat.org/min-2605.html
2606,Chlormayenite,Ca<sub>12</sub>Al<sub>14</sub>O<sub>32</sub>[&#9723;<sub>4</sub>Cl<sub>2</sub>],43612,mineral,Colorless,0.0,0.0,,Isometric,Cmy,https://www.mindat.org/min-2606.html
2607,Mazzite-Mg,Mg<sub>5</sub>(Si<sub>26</sub>Al<sub>10</sub>)O<sub>72</sub> &middot; 30H<sub>2</sub>O,27548,mineral,Colorless,4.0,5.0,,Hexagonal,Maz-Mg,https://www.mindat.org/min-2607.html
2608,Mbobomkulite,"(Ni,Cu)Al<sub>4</sub>(NO<sub>3</sub>,SO<sub>4</sub>)<sub>2</sub>(OH)<sub>12</sub> &middot; 3H<sub>2</sub>O",39461,mineral,Pale sky-blue; colorless under the microscope,0.0,0.0,,Monoclinic,Mbb,https://www.mindat.org/min-2608.html
2609,Mcallisterite,Mg<sub>2</sub>[B<sub>6</sub>O<sub>7</sub>(OH)<sub>6</sub>]<sub>2</sub> &middot; 9H<sub>2</sub>O,0,mineral,"Colourless, white",2.5,2.5,,Trigonal,Mcl,https://www.mindat.org/min-2609.html
2610,Mcauslanite,Fe<sup>2+</sup><sub>3</sub>Al<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>(PO<sub>3</sub>OH)F &middot; 18H<sub>2</sub>O,0,mineral,Yellowish white,3.5,3.5,,Triclinic,Mas,https://www.mindat.org/min-2610.html
2611,Mcbirneyite,Cu<sub>3</sub>(VO<sub>4</sub>)<sub>2</sub>,0,mineral,Black,0.0,0.0,,Triclinic,Mbn,https://www.mindat.org/min-2611.html
2612,Mcconnellite,Cu<sup>1+</sup>CrO<sub>2</sub>,39486,mineral,Deep red,5.5,5.5,,Trigonal,Mcn,https://www.mindat.org/min-2612.html
2613,Mcgillite,Mn<sup>2+</sup><sub>8</sub>Si<sub>6</sub>O<sub>15</sub>(OH)<sub>8</sub>Cl<sub>2</sub>,39517,mineral,,5.0,5.0,,Monoclinic,Mcg,https://www.mindat.org/min-2613.html
2614,Mcgovernite,"Zn<sub>3</sub>(Mn<sup>2+</sup>,Mg,Fe<sup>3+</sup>,Al)<sub>42</sub>(As<sup>3+</sup>O<sub>3</sub>)<sub>2</sub>(As<sup>5+</sup>O<sub>4</sub>)<sub>4</sub>[(Si,As<sup>5+</sup>)O<sub>4</sub>]<sub>8</sub>(OH)<sub>42</sub>",52719,mineral,"Bronzy-brown, deep red-brown",3.0,3.0,,Trigonal,Mgv,https://www.mindat.org/min-2614.html
2615,Mcguinnessite,CuMg(CO<sub>3</sub>)(OH)<sub>2</sub>,29327,mineral,"Light blue-green, Cu-rich cores slightly darker blue, Mg-rich rims very pale blue-green to nearly white",2.5,2.5,,Monoclinic,Mgu,https://www.mindat.org/min-2615.html
2616,Mckelveyite-(Nd),NaCaBa<sub>3</sub>Nd(CO<sub>3</sub>)<sub>6</sub> &middot; nH<sub>2</sub>O,55239,mineral,Greenish yellow-brown.,3.0,3.5,,Monoclinic,Mkv-Nd,https://www.mindat.org/min-2616.html
2617,Mckelveyite-(Y),NaBa<sub>3</sub>CaY(CO<sub>3</sub>)<sub>6</sub> &middot; 3H<sub>2</sub>O,55239,mineral,"Yellow, orange-brown, gray, greenish-brown, nearly black.",3.5,4.0,,Triclinic,Mkv-Y,https://www.mindat.org/min-2617.html
2619,Mckinstryite,Ag<sub>5</sub>Cu<sub>3</sub>S<sub>4</sub>,0,mineral,Steel gray,1.5,2.5,,Orthorhombic,Mck,https://www.mindat.org/min-2619.html
2620,Mcnearite,NaCa<sub>5</sub>(AsO<sub>4</sub>)(AsO<sub>3</sub>OH)<sub>4</sub> &middot; 4H<sub>2</sub>O,0,mineral,White,0.0,0.0,,Triclinic,Mnr,https://www.mindat.org/min-2620.html
2621,Metavauxite,Fe<sup>2+</sup>Al<sub>2</sub>(PO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub> &middot; 8H<sub>2</sub>O,0,mineral,"Colourless, white, light green; colourless in transmitted light.",3.0,3.0,,Monoclinic,Mvx,https://www.mindat.org/min-2621.html
2622,Melanovanadite,"Ca(V<sup>5+</sup>,V<sup>4+</sup>)<sub>4</sub>O<sub>10</sub> &middot; 5H<sub>2</sub>O",0,mineral,Black; dark reddish brown in transmitted light,2.5,2.5,,Triclinic,Mvd,https://www.mindat.org/min-2622.html
2623,Melanothallite,Cu<sub>2</sub>OCl<sub>2</sub>,0,mineral,"Black, bluish black",0.0,0.0,,Orthorhombic,Mlth,https://www.mindat.org/min-2623.html
2624,Medaite,Mn<sup>2+</sup><sub>6</sub>V<sup>5+</sup>Si<sub>5</sub>O<sub>18</sub>(OH),0,mineral,Brownish-red,0.0,0.0,,Monoclinic,Med,https://www.mindat.org/min-2624.html
2625,Medenbachite,Bi<sub>2</sub>Fe<sup>3+</sup>Cu<sup>2+</sup>(AsO<sub>4</sub>)<sub>2</sub>O(OH)<sub>3</sub>,0,mineral,Yellow to brown-yellow,4.5,4.5,Vitreous to Adamantine,Triclinic,Mdb,https://www.mindat.org/min-2625.html
2626,Megacyclite,KNa<sub>8</sub>Si<sub>9</sub>O<sub>18</sub>(OH)<sub>9</sub> &middot; 19H<sub>2</sub>O,0,mineral,Colorless,2.0,2.0,,Monoclinic,Mgc,https://www.mindat.org/min-2626.html
2627,Meionite,Ca<sub>4</sub>Al<sub>6</sub>Si<sub>6</sub>O<sub>24</sub>(CO<sub>3</sub>),29331,mineral,"Colorless, white, grey, pink, violet, blue, yellow, orange-brown, brown",5.0,6.0,,Tetragonal,Me,https://www.mindat.org/min-2627.html
2628,Meixnerite,Mg<sub>6</sub>Al<sub>2</sub>(OH)<sub>16</sub>(OH)<sub>2</sub> &middot; 4H<sub>2</sub>O,29298,mineral,,2.0,2.0,,Trigonal,Mxn,https://www.mindat.org/min-2628.html
2629,Melanocerite-(Ce),"Ce<sub>5</sub>(SiO<sub>4</sub>,BO<sub>4</sub>)<sub>3</sub>(OH,O)",0,mineral,Brown to black ,5.0,6.0,,Hexagonal,Mcrt-Ce,https://www.mindat.org/min-2629.html
2630,Melanophlogite,C<sub>2</sub>H<sub>17</sub>O<sub>5</sub> &middot; Si<sub>46</sub>O<sub>92</sub>,10916,mineral,"Colorless, white, water-clear (pale yellow to deep red brown with impurities)",6.5,7.0,,Tetragonal,Mp,https://www.mindat.org/min-2630.html
2631,Melanostibite,Mn<sub>2</sub>Fe<sup>3+</sup>Sb<sup>5+</sup>O<sub>6</sub>,0,mineral,"Black,  reddish-black",4.0,4.0,,Trigonal,Mlsb,https://www.mindat.org/min-2631.html
